start_ms	end_ms	sp	kind	text
59450	62939	SP1	lat	trgnalo, arno ama po pat sretnalo
59450	62939	SP1	cyr	тргнало, арно ама по пат сретнало
63790	64714	SP1	lat	volci
63790	64714	SP1	cyr	волци
65623	66849	SP1	lat	sretnalo mečki
65623	66849	SP1	cyr	сретнало мечки
67183	69633	SP1	lat	i volcite taman bile gladni
67183	69633	SP1	cyr	и волците таман биле гладни
69723	70830	SP1	lat	e sea rekle
69723	70830	SP1	cyr	е сеа рекле
71147	72390	SP1	lat	petle, ḱe te jadime
71147	72390	SP1	cyr	петле, ќе те јадиме
72441	74105	SP1	lat	abe jadete me, ama prvo
72441	74105	SP1	cyr	абе јадете ме, ама прво
74434	78800	SP1	lat	da vi kažam, jas če odam na davija kaj carot, dojǵete i vie so mene
74434	78800	SP1	cyr	да ви кажам, јас че одам на давија кај царот, дојѓете и вие со мене
79030	81159	SP1	lat	če zejme nekoja para od carot
79030	81159	SP1	cyr	че зеије некоја пара од царот
81588	83740	SP1	lat	i toa zemalo, gi goltnalo
81588	83740	SP1	cyr	и тоа земало, ги голтнало
83850	87170	SP1	lat	mečkite, volcite, gi goltnalo i prodolžilo
83850	87170	SP1	cyr	мечките, волците, ги голтнало и продолжило
87220	89042	SP1	lat	odelo ponatakaj, ko što odelo
87220	89042	SP1	cyr	одело понатакај, кошто одело
89225	91956	SP1	lat	sretnalo edna gooolema reka
89225	91956	SP1	cyr	сретнало една гооолема река
92017	92578	SP1	lat	voda
92017	92578	SP1	cyr	вода
92792	94986	SP1	lat	kak, nemožel da ja pomine vodata
92792	94986	SP1	cyr	как, неможел да ја помине водата
95490	97717	SP1	lat	i sea ovie volcite vika, sea šo prajme?
95490	97717	SP1	cyr	и сеа овие волците вика, сеа шо прајме?
97889	100876	SP1	lat	ništo, jas če zemam, ḱe ja ispijam celata reka
97889	100876	SP1	cyr	ништо, јас че земам, ќе ја испијам целата река
101020	106120	SP1	lat	zemalo petleto, ja ispilo celata voda, ja pominale rekata
101020	106120	SP1	cyr	земало петлето, ја испило целата вода, ја поминале реката
106450	110242	SP1	lat	i trgnale pak nakaj, nakaj carot
106450	110242	SP1	cyr	и тргнале пак накај, накај царот
110350	111044	SP1	lat	da, da
110350	111044	SP1	cyr	да, да
111504	112334	SP1	lat	arno ama
111504	112334	SP1	cyr	арно ама
112445	116567	SP1	lat	odejḱi nakaj carot pak, sretnalo pak, mečki
112445	116567	SP1	cyr	одеиќи накај царот пак, сретнало пак, мечки
116752	118860	SP1	lat	i mečkite vikaat, sea ḱe te jadime
116752	118860	SP1	cyr	и мечките викаат, сеа ќе те јадиме
119005	120288	SP1	lat	ami jadete me ama
119005	120288	SP1	cyr	ами јадетеме ама
120430	122873	SP1	lat	prvo da odime kaj caro da se
120430	122873	SP1	cyr	прво да одиме кај царо да се
123378	127910	SP1	lat	najadime i napijame i pari da mu zemime, posle, i nie če idime!
123378	127910	SP1	cyr	најадиме и напијаме и пари да му земиме, после, и ние че идиме!
128109	129670	SP1	lat	ajde, dojǵete i vie
128109	129670	SP1	cyr	ајде, доиѓете и вие
129772	131460	SP1	lat	trgnale i tie so nego
129772	131460	SP1	cyr	тргнале и тие со него
131807	134470	SP1	lat	i došle pred vilaetot
131807	134470	SP1	cyr	и дошле пред вилаетот
134564	141640	SP1	lat	na carot, pred palatata i zastanale site, ama ovie bila natre, vo stomakot
134564	141640	SP1	cyr	на царот, пред палатата и застанале сите, ама овие била натре, во стомакот
141929	143863	SP1	lat	i s... sednalo petleto
141929	143863	SP1	cyr	и с... седнало петлето
144178	147438	SP1	lat	na granka i počnalo da vika, Care, Care!
144178	147438	SP1	cyr	на гранка и почнало да вика, Царе, Царе!
147787	149242	SP1	lat	Care Magare!
147787	149242	SP1	cyr	Царе Магаре!
149763	151234	SP1	lat	Care Magare!
149763	151234	SP1	cyr	Царе Магаре!
151998	153577	SP1	lat	Care Magare!
151998	153577	SP1	cyr	Царе Магаре!
155001	156135	SP1	lat	Care Magare!
155001	156135	SP1	cyr	Царе Магаре!
156705	161447	SP1	lat	e sega carot koga videl deka počna da vika Care Magare
156705	161447	SP1	cyr	Еа сега царот кога видел дека почна да вика Царе Магаре
161734	164920	SP1	lat	mu rekol na sl... na slugite
161734	164920	SP1	cyr	му рекол на сл... на слугите
165244	169144	SP1	lat	abe, hodete, reče, ona što ovoa petleno šo vika, zemete
165244	169144	SP1	cyr	абе, ходете, рече, она што овоа петлено шо вика, земете
169561	171270	SP1	lat	i go zemale petleto
169561	171270	SP1	cyr	и го земале петлето
171362	175641	SP1	lat	zatvorete go, reče, tamu, vo nekoja od... sobite
171362	175641	SP1	cyr	затворете го, рече, таму, во некоја од... собите
174100	175200	SP2	lat	vo sobata
174100	175200	SP2	cyr	во собата
176263	180030	SP1	lat	go zemale petleto, go zatvorile vo sobite
176263	180030	SP1	cyr	го земале петлето, го затвориле во собите
180334	181004	SP1	lat	arno ama
180334	181004	SP1	cyr	арно ама
181195	182553	SP1	lat	koa go zatvorile vo sobite
181195	182553	SP1	cyr	коа го затвориле во собите
182855	184230	SP1	lat	petleto
182855	184230	SP1	cyr	петлето
184589	186473	SP1	lat	izleglo od ednata soba
184589	186473	SP1	cyr	излегло од едната соба
186849	191553	SP1	lat	vleglo kaj štalata, da bidi, da se sokrie, da ne go otepaat posle
186849	191553	SP1	cyr	влегло кај шталата, да биди, да се сокрие, да не го отепаат после
191857	193031	SP1	lat	vleglo kaj štalite
191857	193031	SP1	cyr	влегло кај шталите
193455	194785	SP1	lat	gi puštilo volcite
193455	194785	SP1	cyr	ги пуштило волците
195190	199505	SP1	lat	kajšto bile konjite, kajšto bile govedata, kajšto bile ovcite
195190	199505	SP1	cyr	кајшто биле коњите, кајшто биле говедата, кајшто биле овците
199630	201180	SP1	lat	gi puštilo volcite
199630	201180	SP1	cyr	ги пуштило волците
201360	207488	SP1	lat	mu gi izdavile i vol... i voveda i konji i sè što imalo živo mu izdavile
201360	207488	SP1	cyr	му ги издавиле и вол... и воведа и коњи и се што имало живо му издавиле
208110	213010	SP1	lat	ko pošle, ko došle sabaljerata, carot gi prašuva, šo napraevte?
208110	213010	SP1	cyr	ко пошле, ко дошле сабаљерата, царот ги прашува, шо напраевте?
213230	216028	SP1	lat	reče, nie go zatvorivme petleto, ama go nema vo sobata
213230	216028	SP1	cyr	рече, ние го затворивме петлето, ама го нема во собата
216160	217087	SP1	lat	kako go nema?
216160	217087	SP1	cyr	како го нема?
217275	224550	SP1	lat	vika, kaj go odnesovte? go odnesovme u štalite kaj konjite tamu, kaj volovite, kaj ovcite, da može da go izgaze
217275	224550	SP1	cyr	вика, кај го однесовте? го однесовме у шталите кај коњите таму, кај воловите, кај овците, да може да го изгазе
224803	226512	SP1	lat	koa otišol caro da vidi
224803	226512	SP1	cyr	коа отишол царо да види
226590	230934	SP1	lat	site goveda, celata stoka, celiot dobitok
226590	230934	SP1	cyr	сите говеда, целата стока, целиот добиток
231111	233727	SP1	lat	mu go izdavile volcite i mečkite
231111	233727	SP1	cyr	му го издавиле волците и мечките
234032	236348	SP1	lat	i od tamu, abe šo e, reče, ovaa rabota?
234032	236348	SP1	cyr	и од таму, абе шо е, рече, оваа работа?
236703	238583	SP1	lat	zemajte, stavete go
236703	238583	SP1	cyr	земајте, ставете го
238742	239477	SP1	lat	petlevo
238742	239477	SP1	cyr	петлево
240041	241461	SP1	lat	vo furna
240041	241461	SP1	cyr	во фурна
242082	244533	SP1	lat	vo furna stavete go, neka se ispeči
242082	244533	SP1	cyr	во фурна ставете го, нека се испечи
244814	248506	SP1	lat	go zemale go stavile vo furnata, ja navložile furnata dobro
244814	248506	SP1	cyr	го земале го ставиле во фурната, ја навложиле фурната добро
248725	252316	SP1	lat	arno ama, videḱi petleto se napilo mnogu voda
248725	252316	SP1	cyr	арно ама, видеќи петлето се напило многу вода
252255	253442	SP2	lat	rekata goltnal
252255	253442	SP2	cyr	реката голтнал
253349	262417	SP1	lat	i koga se napilo mnogu voda, koga ja zapalile furnata, ono ja ispuštilo vodata i pak prodolžilo, Care Magare, Care Magare!
253349	262417	SP1	cyr	и кога се напило многу вода, кога ја запалиле фурната, оно ја испуштило водата и пак продолжило, Царе Магаре, Царе Магаре!
262554	269242	SP1	lat	be, što prajte? reče, ovie vamu mi napraj...  mi gi napraj štetite. ovoa furnata mi izgasi, pak Care Magare
262554	269242	SP1	cyr	бе, што прајте? рече, овие ваму ми напрај...  ми ги напрај штетите. овоа фурната ми изгаси, пак Царе Магаре
269651	271550	SP1	lat	slušajte, aj stavete
269651	271550	SP1	cyr	слушајте, ај стевате
271782	273114	SP1	lat	i, Belka
271782	273114	SP1	cyr	и, Белка
274012	277572	SP1	lat	go stavile vo so... vo nekoja golema, ovaja, soba
274012	277572	SP1	cyr	го ставиле во со... во некоја голема, оваја, соба
277692	278892	SP1	lat	kajšo imalo zlato
277692	278892	SP1	cyr	кајшо имало злато
279030	280172	SP1	lat	pari, zlatnici
279030	280172	SP1	cyr	пари, златници
280539	288756	SP1	lat	i koa go stavile, rekol carot, stavete go tamu, ḱe progolta nekolku, ḱe se udavi i ḱe se spasime od petleto
280539	288756	SP1	cyr	и коа го ставиле, рекол царот, ставете го таму, ќе проголта неколку, ќе се удави и ќе се спасиме од петлето
288958	289940	SP1	lat	sabaljerata
288958	289940	SP1	cyr	сабаљерата
290370	298071	SP1	lat	jadelo, jadelo, celata soba mu ispraznilo so zlatnicite i pak počnalo da vika, Care Magare, Care Magare!
290370	298071	SP1	cyr	јадело, јадело, целата соба му испразнило со златниците и пак почнало да вика, Царе Магаре, Царе Магаре!
298177	302770	SP1	lat	abe šooo e reče ovoa rabota šo, šo napraj so petleto?
298177	302770	SP1	cyr	абе шооо е рече овоа работа шо, шо напрај со петлето?
302880	307419	SP1	lat	Care Magare, odete fatete go sega, da go... zakolime
302880	307419	SP1	cyr	Царе Магаре, одете фатете го сега, да го... заколиме
307520	309465	SP1	lat	koa slušnalo petleto ḱe go kola
307520	309465	SP1	cyr	коа слушнало петлето ќе го кола
309727	312893	SP1	lat	zemalo, si zaminalo od carskata palata
309727	312893	SP1	cyr	земало, си заминало од царската палата
313183	315970	SP1	lat	se vratilo doma kaj babata
313183	315970	SP1	cyr	се вратило дома кај бабата
316117	318357	SP1	lat	i dedoto, XXX kaj babata i dedoto
316117	318357	SP1	cyr	и дедото, XXX кај бабата и дедото
318592	320990	SP1	lat	i rekol na babata i na deteto
318592	320990	SP1	cyr	и рекол на бабата и на детето
321090	324400	SP1	lat	sega ḱe zemite, ḱe me vrzite za ednava noga
321090	324400	SP1	cyr	сега ќе земите, ќе ме врзите за еднава нога
324689	329718	SP1	lat	drugava mi e kriva, ama za ednava šo mi e zdravata, vrzete me i ḱe me udirate
324689	329718	SP1	cyr	другава ми е крива, ама за еднава шо ми е здравата, врзете ме и ќе ме удирате
329780	333133	SP1	lat	kako ḱe me udirate, jas pari ḱe vi ostavam
329780	333133	SP1	cyr	како ќе ме удирате, јас пари ќе ви оставам
333279	335828	SP1	lat	go zemale, go vrzale za ednata noga
333279	335828	SP1	cyr	го земале, го врзале за едната нога
335901	343478	SP1	lat	ja zemale pračkata, go udrile petleto, po grbot, i petleto hol! isplukalo para
335901	343478	SP1	cyr	ја земале прачката, го удриле петлето, по грбот, и петлето хол! исплукало пара
343581	344938	SP1	lat	druga pak hol!
343581	344938	SP1	cyr	друга пак хол!
345034	349628	SP1	lat	i ovoj... babata rekla, zemaj pobrgo, mavaj pobrgo, da isfrli parive
345034	349628	SP1	cyr	и овој... бабата рекла, земај побрго, мавај побрго, да исфрли париве
349964	351880	SP1	lat	i posle ovaa bambe-bumbe-bambe
349964	351880	SP1	cyr	и после оваа бамбе-бумбе-бамбе
351936	356880	SP1	lat	kako udirala, taka plukalo, tie zlatnicite gi plukalo
351936	356880	SP1	cyr	како удирала, така плукало, тие златниците ги плукало
356952	361213	SP1	lat	isplukalo site zlatnici i, koga veḱe nemalo šo da pluka
356952	361213	SP1	cyr	исплукало сите златници и, кога веќе немало шо да плука
361400	364405	SP1	lat	ostavile, e, nema, reče, poveḱe, šo nema
361400	364405	SP1	cyr	оставиле, е, нема, рече, повеќе, шо нема
364440	368535	SP1	lat	nego, aj dedo, nie, da go... vidime kolku pari sega imame
364440	368535	SP1	cyr	него, ај дедо, ние, да го... видиме колку пари сега имаме
368570	370070	SP1	lat	da gi izmerime zlatnicive
368570	370070	SP1	cyr	да ги измериме златнициве
370310	372090	SP1	lat	zemale vo šinik
370310	372090	SP1	cyr	земале во шиник
372227	379394	SP1	lat	šinik je... nešto od drvo napraveno, se meri žitoto, a šinikot je
372227	379394	SP1	cyr	шиник је... нешто од дрво направено, се мери житото, а шиникот је
378910	379860	SP2	lat	pedeset kila
378910	379860	SP2	cyr	педесет кила
380600	381896	SP1	lat	dvaeset i pet kila
380600	381896	SP1	cyr	дваесет и пет кила
382068	384038	SP1	lat	šinikot e dvaespet kila
382068	384038	SP1	cyr	шиникот е дваеспет кила
383587	384144	SP2	lat	Kole...
383587	384144	SP2	cyr	Коле...
384060	385542	SP1	lat	pedeset kila e osmakot
384060	385542	SP1	cyr	педесет кила е осмакот
385141	387542	SP2	lat	а da, da bre...
385141	387542	SP2	cyr	а да, да бре...
386160	390670	SP1	lat	vreḱata, šinikot e dvaespet kila, žito, starite merele taka
386160	390670	SP1	cyr	вреќата, шиникот е дваеспет кила, жито, старите мереле така
390788	398548	SP1	lat	i gi ima šinikot vo selo, koa ḱe dojdiš dogodina, ḱe dojš vo selo, ḱe vidiš butin, ḱe vidiš šinik, ḱe vidiš osmaci, ḱe vidiš se
390788	398548	SP1	cyr	и ги има шиникот во село, коа ќе дојдиш догодина, ќе дојш во село, ќе видиш бутин, ќе видиш шиник, ќе видиш осмаци, ќе видиш се
398984	400844	SP1	lat	i sea zemale babata i dedoto
398984	400844	SP1	cyr	и сеа земале бабата и дедото
401347	404382	SP1	lat	od kaj komšiite, abe dajte, da izmerime nešto
401347	404382	SP1	cyr	од кај комшиите, абе дајте, да измериме нешто
404457	405871	SP1	lat	arno ama komšiite
404457	405871	SP1	cyr	арно ама комшиите
406381	407834	SP1	lat	bile ljubomorni
406381	407834	SP1	cyr	биле љубоморни
408105	411757	SP1	lat	i go namačkale dolu, na dnoto, so katran
408105	411757	SP1	cyr	и го намачкале долу, на дното, со катран
412850	414801	SP1	lat	šinikot, go namačkale
412850	414801	SP1	cyr	шиникот, го намачкале
414929	419646	SP1	lat	ovie ne videle, babata i dedoto, zemale, i so šinikot, eden šinik, dva šinika
414929	419646	SP1	cyr	овие не виделе, бабата и дедото, земале, и со шиникот, еден шиник, два шиника
419753	422041	SP1	lat	i izmerile, imalo u šinici pari
419753	422041	SP1	cyr	и измериле, имало у шиници пари
422402	424199	SP1	lat	i mu go vraḱaa sea šiniko
422402	424199	SP1	cyr	и му го враќаа сеа шинико
424256	429110	SP1	lat	arno ama vo šiniko se zalepila nekoja od ovie, od parite, od altanite
424256	429110	SP1	cyr	арно ама во шинико се залепила некоја од овие, од парите, од алтаните
429377	430309	SP1	lat	od vrangite
429377	430309	SP1	cyr	од врангите
430798	433957	SP1	lat	i koga videle, ee bre ovie pari merele!
430798	433957	SP1	cyr	и кога виделе, ее бре овие пари мереле!
434045	435221	SP1	lat	šo e rabotata?
434045	435221	SP1	cyr	шо е работата?
435312	438747	SP1	lat	i babata, aj, reče, dojdete, da vi dadam nekoja para
435312	438747	SP1	cyr	и бабата, ај, рече, дојдете, да ви дадам некоја пара
438789	442392	SP1	lat	šo napraevte? abe, reče, jas zelnik mesev
438789	442392	SP1	cyr	шо напраевте? абе, рече, јас зелник месев
442777	446533	SP1	lat	udriv petleto po noga, petleto mi reče, ḱe te tužam
442777	446533	SP1	cyr	удрив петлето по нога, петлето ми рече, ќе те тужам
446592	448959	SP1	lat	i davijata kaj carot, na davija
446592	448959	SP1	cyr	и давијата кај царот, на давија
449384	450585	SP1	lat	i toa dojde
449384	450585	SP1	cyr	и тоа дојде
450628	453390	SP1	lat	se vrati od kaj carot, gi donese ovie parite
450628	453390	SP1	cyr	се врати од кај царот, ги донесе овие парите
454272	457375	SP1	lat	abe ovie, ženata i mažot, komšiite sea
454272	457375	SP1	cyr	абе овие, жената и мажот, комшиите сеа
457418	462488	SP1	lat	i nie imame poveḱe petli, tie imaat samo edno petle, vidiš kolku pari donesi
457418	462488	SP1	cyr	и ние имаме повеќе петли, тие имаат само едно петле, видиш колку пари донеси
462512	467200	SP1	lat	nie ḱe zemime sega na site petli šo se, ḱe mu gi skršime nozete
462512	467200	SP1	cyr	ние ќе земиме сега на сите петли шо се, ќе му ги скршиме нозете
467414	469066	SP1	lat	i ḱe gi pratime kaj caro
467414	469066	SP1	cyr	и ќе ги пратиме кај царо
469200	471980	SP1	lat	zemale tie im gi iskršile nozete
469200	471980	SP1	cyr	земале тие им ги искршиле нозете
472051	478190	SP1	lat	ama nemoži da odi, kaj ḱe odi kaj carot i ostanale i bez petli ostanale i bez pari
472051	478190	SP1	cyr	ама неможи да оди, кај ќе оди кај царот и останале и без петли останале и без пари
478240	480818	SP1	lat	e toa e prikaskata i naravoučenie
478240	480818	SP1	cyr	е тоа е прикаската и наравоучение
481107	484140	SP1	lat	ne treba da bidi nikoj na nikogo ljubomoren
481107	484140	SP1	cyr	не треба да биди никој на никого љубоморен
484438	492523	SP1	lat	pušti gi sekoj neka si živee kako šo saka i kako umee, ete toa e prikaskata, sega ḱe kažam edna druga prikaska
484438	492523	SP1	cyr	пушти ги секој нека си живее како шо сака и како умее, ете тоа е прикаската, сега ќе кажам една друга прикаска
