start_ms	end_ms	sp	kind	text
50715	53448	SP1	cyr	и гулабо тогаш па... п... проговорил
53640	54293	SP1	lat	i rekol
53640	54293	SP1	cyr	и рекол
54787	55671	SP1	lat	jas
54787	55671	SP1	cyr	јас
56302	59154	SP1	lat	reče, sega da imav brat
56302	59154	SP1	cyr	рече, сега да имав брат
59942	61330	SP1	lat	brat mi ḱe me spaseše
59942	61330	SP1	cyr	брат ми ќе ме спасеше
62541	68043	SP1	lat	e... pa prikaznava se vika brat brata ne... ne žalit... ne ranit, teško koj nemat
62541	68043	SP1	cyr	е... па приказнава се вика брат брата не... не жалит... не ранит, тешко кој немат
69412	70315	SP1	lat	i ovoj
69412	70315	SP1	cyr	и овој.
71119	73064	SP1	lat	ko trgnal na lov da odit
71119	73064	SP1	cyr	ко тргнал на лов да одит.
73405	75278	SP1	lat	znaeš i rekol na žena mu doma
73405	75278	SP1	cyr	знаеш и рекол на жена му дома
75995	80884	SP1	lat	oti go go kodošele selanite mu vikale vidiš brat ti kolku e bogat
75995	80884	SP1	cyr	оти го го кодошеле селаните му викале видиш брат ти колку е богат
81462	86579	SP1	lat	slavi prajt edno drugo tebe tebe znači ne te smatra za ništo
81462	86579	SP1	cyr	слави праjт едно друго тебе тебе значи не те сматра за ништо
87954	93295	SP1	lat	i ovamu mu kažala ženata, mu rekla vaka i vaka, go kodoša brat ti
87954	93295	SP1	cyr	и оваму му кажала жената, му рекла вака и вака, го кодоша брат ти
93797	95745	SP1	lat	i ovoj rekol eden den
93797	95745	SP1	cyr	и овој рекол еден ден
96171	97515	SP1	lat	bilo Veligden
96171	97515	SP1	cyr	било Велигден
98546	99243	SP1	lat	vika
98546	99243	SP1	cyr	вика
99550	102049	SP1	lat	brate, aj vika, da se smenime sega
99550	102049	SP1	cyr	брате, ај вика, да се смениме сега
102459	103229	SP1	lat	ti odi
102459	103229	SP1	cyr	ти оди
103620	107754	SP1	lat	pasite gi ovcite, gojdata, deneska da bidam ja doma, i za mene e praznik
103620	107754	SP1	cyr	пасите ги овците, гојдата, денеска да бидам ја дома, и за мене е празник
108747	112147	SP1	lat	i ovoj sega ì vika na ženata, sega ḱe zakolime jagne
108747	112147	SP1	cyr	и овој сега и вика на жената, сега ќе заколиме јагне
112959	114457	SP1	lat	ḱe naprajme ruček
112959	114457	SP1	cyr	ќе напраjме ручек
115290	115631	SP1	lat	i
115290	115631	SP1	cyr	и
116168	120013	SP1	lat	ḱe klajš vo... vo ručekot otrov, da go otrujame
116168	120013	SP1	cyr	ќе клаjш во...во ручекот отров, да го отрујаме
120541	122161	SP1	lat	oti ḱe ni go zeme bogatsvoto
120541	122161	SP1	cyr	оти ќе ни го земе богатсвото
124130	124890	SP1	lat	i ovoj
124130	124890	SP1	cyr	и овој
126080	127230	SP1	lat	ko otišol tamu
126080	127230	SP1	cyr	ко отишол таму
127397	130581	SP1	lat	ovaa ženava sega kako... kako da... da mu klaj otrov
127397	130581	SP1	cyr	оваа женава сега како... како да... да му клај отров
132134	133539	SP1	lat	ne klala ama
132134	133539	SP1	cyr	не клала ама
133891	135789	SP1	lat	go... go čeka za ruček
133891	135789	SP1	cyr	го... го чека за ручек
135850	138494	SP1	lat	ovoj došol sea za Veligden dojden
135850	138494	SP1	cyr	овој дошол сеа за Велигден дојден
138986	141892	SP1	lat	go čekat ne ja dodeka dojde brat mi ja vika ne ručam
138986	141892	SP1	cyr	го чекат не ја додека дојде брат ми ја вика не ручам
143432	145090	SP1	lat	ajde da ručame. ne, ne ručam
143432	145090	SP1	cyr	ајде да ручаме. не, не ручам
145553	148317	SP1	lat	i ko ko slušnal ko rekol taka gulabot
145553	148317	SP1	cyr	и ко ко слушнал ко рекол така гулабот
148978	152033	SP1	lat	da imav reče brat ḱe me spaseše
148978	152033	SP1	cyr	да имав рече брат ќе ме спасеше
153043	153567	SP1	lat	ne
153043	153567	SP1	cyr	не
154601	155300	SP1	lat	i ovoj
154601	155300	SP1	cyr	и овој
155417	157009	SP1	lat	ja, reče, šo napraviv ami
155417	157009	SP1	cyr	ја, рече, шо направив ами
157159	159980	SP1	lat	sea reče ženava ḱe go otrue bratov
157159	159980	SP1	cyr	сеа рече женава ќе го отруе братов
160099	161415	SP1	lat	ja dur da si pojdam
160099	161415	SP1	cyr	ја дур да си појдам
162161	163527	SP1	lat	što napraev ja?
162161	163527	SP1	cyr	што напраев ја?
164031	165663	SP1	lat	ko rekol na konjot
164031	165663	SP1	cyr	ко рекол на коњот
166291	170368	SP1	lat	teraj, mavaj na konjot, zagarite, trčaj toj so puškata na ramo
166291	170368	SP1	cyr	терај, мавај на коњот, загарите, трчај тој со пушката на рамо
170911	174656	SP1	lat	trča doma, brgu da si dojde doma ne go otruja ženava
170911	174656	SP1	cyr	трча дома, бргу да си дојде дома не го отруја женава
175109	176934	SP1	lat	i ko si... ko došol doma
175109	176934	SP1	cyr	и ко си... ко дошол дома
177455	178818	SP1	lat	i ajde, mu rekle
177455	178818	SP1	cyr	и ајде, му рекле
179601	180273	SP1	lat	da
179601	180273	SP1	cyr	да
180872	181511	SP1	lat	ručame
180872	181511	SP1	cyr	ручаме
181923	184243	SP1	lat	i taka, ama ženava ne klala otrov
181923	184243	SP1	cyr	и така, ама женава не клала отров
184506	188192	SP1	lat	ona znači ne... ne sm... ne sakala da go otrue čovekot
184506	188192	SP1	cyr	она значи не... не см... не сакала да го отруе човекот
188767	190448	SP1	lat	i togaš zatoa ovoj i rekol, ah
188767	190448	SP1	cyr	и тогаш затоа овој и рекол, ах
190694	193357	SP1	lat	šo ḱe napraev ja znači ḱe si go otruev brat mi
190694	193357	SP1	cyr	шо ќе напраев ја значи ќе си го отруев брат ми
193912	197971	SP1	lat	i ovaa prikazna se vika: brat brata ne rani teško koj nema
193912	197971	SP1	cyr	и оваа приказна се вика: брат брата не рани тешко кој нема
199112	200899	SP1	lat	mu bilo žal za... za bratot
199112	200899	SP1	cyr	му било жал за... за братот
