start_ms	end_ms	sp	kind	text
133352	134883	SP1	cyr	и сега шо ќе прајт
135766	138341	SP1	lat	i se fatile so volkot da bidat prijateli
135766	138341	SP1	cyr	и се фатиле со волкот да бидат пријатели
138861	139441	SP1	lat	drugari
138861	139441	SP1	cyr	другари
139960	141844	SP1	lat	došol volko kaj Kuma Lisa
139960	141844	SP1	cyr	дошол волко кај Кума Лиса
142937	143643	SP1	lat	abe vika
142937	143643	SP1	cyr	абе вика
144960	147672	SP1	lat	Kuma Liso, vika, od kaj najde ti olku ribi?
144960	147672	SP1	cyr	Кума Лисо, вика, од кај најде ти олку риби?
148522	150207	SP1	lat	bre vika Volčko, jas mm....
148522	150207	SP1	cyr	бре вика Волчко, јас мм....
150735	151184	SP1	lat	mm
150735	151184	SP1	cyr	мм
152555	153839	SP1	lat	mi vrzaa
152555	153839	SP1	cyr	ми врзаа
153891	154504	SP1	lat	edno
153891	154504	SP1	cyr	едно
154720	155720	SP1	lat	edno kače
154720	155720	SP1	cyr	едно каче
156297	157370	SP1	lat	kaj vodenicana
156297	157370	SP1	cyr	кај воденицана
159308	161160	SP1	lat	i sobrav ribi tamu
159308	161160	SP1	cyr	и собрав риби таму
161742	162921	SP1	lat	ko šo teči rekata
161742	162921	SP1	cyr	ко шо течи реката
163288	164331	SP1	lat	i si gi nanižav
163288	164331	SP1	cyr	и си ги нанижав
165384	166703	SP1	lat	i sega volkov
165384	166703	SP1	cyr	и сега волков
167373	168738	SP1	lat	ì vikat ajde
167373	168738	SP1	cyr	и викат ајде
168755	170136	SP1	lat	na Lisa
168755	170136	SP1	cyr	на Лиса
171099	173675	SP1	lat	pa Liso, i mene, vika, ḱe me odnesiš
171099	173675	SP1	cyr	па Лисо, и мене, вика, ќе ме однесиш
173963	175391	SP1	lat	dobro, vika, ama sega
173963	175391	SP1	cyr	добро, вика, ама сега
175648	176550	SP1	lat	dedoto
175648	176550	SP1	cyr	дедото
177465	177849	SP1	lat	ne
177465	177849	SP1	cyr	не
177899	179044	SP1	lat	dedoto idi
177899	179044	SP1	cyr	дедото иди
180052	180924	SP1	lat	a, malku zgrešiv
180052	180924	SP1	cyr	а, малку згрешив
181760	183182	SP1	lat	dedoto idi i vika
181760	183182	SP1	cyr	дедото иди и вика
183827	185176	SP1	lat	a baboooo
183827	185176	SP1	cyr	а бабоооо
185220	189827	SP1	lat	brzo, otvori ja portata, reče, ti nosam i ribi i kožuvče
185220	189827	SP1	cyr	брзо, отвори ја портата, рече, ти носам и риби и кожувче
190193	192359	SP1	lat	i drugo, ti ispazariv se za jadenje
190193	192359	SP1	cyr	и друго, ти испазарив се за јадење
193750	195991	SP1	lat	trča babata, radosna za kožuvče
193750	195991	SP1	cyr	трча бабата, радосна за кожувче
196871	198402	SP1	lat	gledat, nema kožuvče
196871	198402	SP1	cyr	гледат, нема кожувче
198868	200753	SP1	lat	be zašto me lažiš be vika
198868	200753	SP1	cyr	бе зашто ме лажиш бе вика
201578	202348	SP1	lat	dedo Petre?
201578	202348	SP1	cyr	дедо Петре?
203115	206079	SP1	lat	abe kako babo, ete, ima, vika, i lisica vo kolata
203115	206079	SP1	cyr	абе како бабо, ете, има, вика, и лисица во колата
207195	208176	SP1	lat	nema ništo!
207195	208176	SP1	cyr	нема ништо!
209363	212528	SP1	lat	koa, a, reče, itrata lisica šo mi napravila
209363	212528	SP1	cyr	коа, а, рече, итрата лисица шо ми направила
214053	215561	SP1	lat	mi gi zela ribite site
214053	215561	SP1	cyr	ми ги зела рибите сите
216610	218092	SP1	lat	i ništo babata, aj, reče
216610	218092	SP1	cyr	и ништо бабата, ај, рече
218110	221030	SP1	lat	ḱe naprajme drugo jadenje, sea nema ribi, nemat
218110	221030	SP1	cyr	ќе напрајме друго јадење, сеа нема риби, немат
222017	223477	SP1	lat	ḱe, ḱe svarime gravče
222017	223477	SP1	cyr	ќе, ќе свариме гравче
223477	225381	SP1	lat	bilo šo, ḱe pominime
223477	225381	SP1	cyr	било шо, ќе поминиме
225579	226462	SP1	lat	dvajca sme
225579	226462	SP1	cyr	двајца сме
227363	228439	SP1	lat	i ništo
227363	228439	SP1	cyr	и ништо
228623	230269	SP1	lat	i sega ko otišol volkot
228623	230269	SP1	cyr	и сега ко отишол волкот
230292	233314	SP1	lat	kaj, kaj Kuma Lisa, go pokanila na gosti
230292	233314	SP1	cyr	кај, кај Кума Лиса, го поканила на гости
234129	237033	SP1	lat	go pokanila na gosti i da i gi krsti decata
234129	237033	SP1	cyr	го поканила на гости и да и ги крсти децата
239110	239542	SP1	lat	i
239110	239542	SP1	cyr	и
240527	241220	SP1	lat	sega
240527	241220	SP1	cyr	сега
241557	242455	SP1	lat	ednio pat
241557	242455	SP1	cyr	еднио пат
242892	243466	SP1	lat	ručal
242892	243466	SP1	cyr	ручал
243557	244066	SP1	lat	volko
243557	244066	SP1	cyr	волко
244505	246185	SP1	lat	ručal i si otišol doma
244505	246185	SP1	cyr	ручал и си отишол дома
246738	248398	SP1	lat	i sea drugio pat vikat
246738	248398	SP1	cyr	и сеа другио пат викат
248424	249031	SP1	lat	na
248424	249031	SP1	cyr	на
249355	251438	SP1	lat	oti ručal izel ribite
249355	251438	SP1	cyr	оти ручал изел рибите
252003	253561	SP1	lat	i drug pat došol pak
252003	253561	SP1	cyr	и друг пат дошол пак
253561	255769	SP1	lat	aj mu vika sea, Kumčo Volčo
253561	255769	SP1	cyr	ај му вика сеа, Кумчо Волчо
256771	258554	SP1	lat	a, da mi gi krstiš decava
256771	258554	SP1	cyr	а, да ми ги крстиш децава
259904	262433	SP1	lat	dobro, vika, ḱe ti, ḱe, ḱe gi krstime
259904	262433	SP1	cyr	добро, вика, ќе ти, ќе, ќе ги крстиме
263321	263768	SP1	lat	i
263321	263768	SP1	cyr	и
264424	267959	SP1	lat	ona namestila, sega, sea ḱe mu prajt stapka
264424	267959	SP1	cyr	она наместила, сега, сеа ќе му прајт стапка
270140	271707	SP1	lat	stoplila voda
270140	271707	SP1	cyr	стоплила вода
272092	273419	SP1	lat	poslala jambolijata
272092	273419	SP1	cyr	послала јамболијата
273697	274126	SP1	lat	uboo
273697	274126	SP1	cyr	убоо
274922	277473	SP1	lat	i ajde da... ajde, ajde, kume, bujrum, ajde
274922	277473	SP1	cyr	и ајде да... ајде, ајде, куме, бујрум, ајде
279042	281405	SP1	lat	dojdi, ajde sega ḱe sedniš tuka
279042	281405	SP1	cyr	дојди, ајде сега ќе седниш тука
281911	284991	SP1	lat	toj sednuvanje, propadnal vo toplata voda
281911	284991	SP1	cyr	тој седнување, пропаднал во топлата вода
285435	286233	SP1	lat	žeška voda
285435	286233	SP1	cyr	жешка вода
286905	288378	SP1	lat	i se poparil
286905	288378	SP1	cyr	и се попарил
289979	291584	SP1	lat	sea, se poparil siot
289979	291584	SP1	cyr	сеа, се попарил сиот
292388	293243	SP1	lat	i sega
292388	293243	SP1	cyr	и сега
294792	296935	SP1	lat	ah, šo da... šo da prait, vika, ḱuti
294792	296935	SP1	cyr	ах, шо да... шо да праит, вика, ќути
297105	298247	SP1	lat	ḱe najme reče lek
297105	298247	SP1	cyr	ќе најме рече лек
299123	299942	SP1	lat	ḱe najdime lek
299123	299942	SP1	cyr	ќе најдиме лек
299955	301061	SP1	lat	sio meuri, e
299955	301061	SP1	cyr	сио меури, е
301116	303177	SP1	lat	togaš go ispratila, odi, vika, kume
301116	303177	SP1	cyr	тогаш го испратила, оди, вика, куме
304652	306026	SP1	lat	kaj šo mlijat
304652	306026	SP1	cyr	кај шо млијат
306361	307846	SP1	lat	taka, toa se vikalo mlienje
306361	307846	SP1	cyr	така, тоа се викало млиење
308017	308944	SP1	lat	konopta
308017	308944	SP1	cyr	конопта
309235	310481	SP1	lat	odi istrkalaj se
309235	310481	SP1	cyr	оди истркалај се
311703	313467	SP1	lat	i ḱe ti, ḱe ti ozdravit
311703	313467	SP1	cyr	и ќе ти, ќе ти оздравит
313752	316505	SP1	lat	ko mu se iskinale meurite, ko mu ripnale site
313752	316505	SP1	cyr	ко му се искинале меурите, ко му рипнале сите
316921	317942	SP1	lat	izgorel od bolka
316921	317942	SP1	cyr	изгорел од болка
318832	320221	SP1	lat	se vratil pa nazad
318832	320221	SP1	cyr	се вратил па назад
321220	323999	SP1	lat	ah, bre, reče, Kumo Liso, šo mi napravi, reče
321220	323999	SP1	cyr	ах, бре, рече, Кумо Лисо, шо ми направи, рече
324893	327486	SP1	lat	izgorev od bolki, reče, me popari
324893	327486	SP1	cyr	изгорев од болки, рече, ме попари
327486	329114	SP1	lat	ne, reče, kume, ja da
327486	329114	SP1	cyr	не, рече, куме, ја да
329349	330081	SP1	lat	decata
329349	330081	SP1	cyr	децата
330399	331903	SP1	lat	decata go naprajle to
330399	331903	SP1	cyr	децата го напрајле то
333276	334327	SP1	lat	šo ḱe praj sega
333276	334327	SP1	cyr	шо ќе прај сега
334591	335801	SP1	lat	odi, reče, sega
334591	335801	SP1	cyr	оди, рече, сега
337615	338712	SP1	lat	istrkalaj se
337615	338712	SP1	cyr	истркалај се
339121	340206	SP1	lat	vo r... vo rekana
339121	340206	SP1	cyr	во р... во рекана
341279	343970	SP1	lat	vo rekana, kaj, kaj pesokta, istrkalaj se, reče
341279	343970	SP1	cyr	во рекана, кај, кај пестока, истркалај се, рече
344238	345105	SP1	lat	ḱe ti ozdravit
344238	345105	SP1	cyr	ќе ти оздравит
346085	347300	SP1	lat	otišol vo rekata
346085	347300	SP1	cyr	отишол во реката
347504	348425	SP1	lat	se istrkalal
347504	348425	SP1	cyr	се истркалал
348519	349447	SP1	lat	se istrkalal
348519	349447	SP1	cyr	се истркалал
349967	352342	SP1	lat	ko mu se napolnile meurite kamenja
349967	352342	SP1	cyr	ко му се наполниле меурите камења
353448	354119	SP1	lat	nači
353448	354119	SP1	cyr	начи
355063	356535	SP1	lat	izgorel od, od bolki
355063	356535	SP1	cyr	изгорел од, од болки
357257	359151	SP1	lat	i nemožel veḱe volkot, nemožel
357257	359151	SP1	cyr	и неможел веќе волкот, неможел
359151	360924	SP1	lat	došol, pak došol kaj nejze
359151	360924	SP1	cyr	дошол, пак дошол кај нејзе
361365	362974	SP1	lat	šo da ti praam, reče, Kume Volče
361365	362974	SP1	cyr	шо да ти праам, рече, Куме Волче
363822	364835	SP1	lat	lek nema za ova
363822	364835	SP1	cyr	лек нема за ова
365803	366880	SP1	lat	nema lek i
365803	366880	SP1	cyr	нема лек и
367051	367814	SP1	lat	i volkot
367051	367814	SP1	cyr	и волкот
369557	370064	SP1	lat	vatil
369557	370064	SP1	cyr	ватил
371689	371918	SP1	lat	te
371689	371918	SP1	cyr	те
372338	373550	SP1	lat	frlil vo rekata
372338	373550	SP1	cyr	фрлил во реката
373872	375238	SP1	lat	i se... i se udavil
373872	375238	SP1	cyr	и се... и се удавил
376680	378266	SP1	lat	e taka, sea malku ovoj krajo...
376680	378266	SP1	cyr	е така, сеа малку овој крајо...
