start_ms	end_ms	sp	kind	text
137004	142290	SP1	cyr	имаше и нешто што и се случи лошата л... маќеа, ама не сум сигурна што стана со лошата маќеа
142316	143832	SP1	lat	dali Pepelaška ja
142316	143832	SP1	cyr	дали Пепелашка ја
143862	145708	SP1	lat	istera od carstvoto, od kralstvoto
143862	145708	SP1	cyr	истера од царството, од кралството
145718	148974	SP1	lat	ili reši da ì prosti, da ja ostavi da živee so dvete
145718	148974	SP1	cyr	или реши да и прости, да ја остави да живее со двете
149574	150938	SP1	lat	mm, dvete ḱerki
149574	150938	SP1	cyr	мм, двете ќерки
150938	153608	SP1	lat	tuka ne sum sigurna što se sluči so lošata maḱea
150938	153608	SP1	cyr	тука не сум сигурна што се случи со лошата маќеа
153634	155596	SP1	lat	tolku znam od ovaa prikazna
153634	155596	SP1	cyr	толку знам од оваа приказна
