start_ms	end_ms	sp	kind	text
89241	91689	SP1	cyr	јас неможам да ја поништам клетвата
91697	94050	SP1	lat	no meǵutoa možam da ja ublažam kletvata
91697	94050	SP1	cyr	но меѓутоа можам да ја ублажам клетвата
94050	95495	SP1	lat	na osumnaestiot rodenden
94050	95495	SP1	cyr	на осумнаестиот роденден
95502	97647	SP1	lat	Trnova Ružica ḱe se ubode na vreteno
95502	97647	SP1	cyr	Трнова Ружица ќе се убоде на вретено
97679	99598	SP1	lat	i ḱe zaspie vo dlabok son
97679	99598	SP1	cyr	и ќе заспие во длабок сон
99630	100869	SP1	lat	nema da umre
99630	100869	SP1	cyr	нема да умре
101211	103758	SP1	lat	i posle toa, se... se rasturila
101211	103758	SP1	cyr	и после тоа, се... се растурила
103773	107564	SP1	lat	veselbata, site bile mnogu zagriženi, osobeno kralot i kralicata
103773	107564	SP1	cyr	веселбата, сите биле многу загрижени, особено кралот и кралицата
107610	109869	SP1	lat	što ḱe se slučuva so nivnata ḱerka
107610	109869	SP1	cyr	што ќе се случува со нивната ќерка
109980	111443	SP1	lat	zatoa kralot naredil
109980	111443	SP1	cyr	затоа кралот наредил
111472	116950	SP1	lat	site vretena vo kralstvoto da se uništat za da nemože Trnova Ružica da se ubode na nitu edno vreteno
111472	116950	SP1	cyr	сите вретена во кралството да се уништат за да неможе Трнова Ружица да се убоде на ниту едно вретено
116967	120557	SP1	lat	no sepak koga Trnova Ružica napolnila osumnaeset godini
116967	120557	SP1	cyr	но сепак кога Трнова Ружица наполнила осумнаесет години
120557	123381	SP1	lat	našla vreteno i se ubol... i se
120557	123381	SP1	cyr	нашла вретено и се убол... и се
123394	126512	SP1	lat	ubala, se na... na... nabola na vretenoto
123394	126512	SP1	cyr	убала, се на... на... набола на вретеното
126566	128913	SP1	lat	i vednaš zaspala vo dlabok son
126566	128913	SP1	cyr	и веднаш заспала во длабок сон
129142	129862	SP1	lat	/hesitates/
129142	129862	SP1	cyr	/hesitates/
129933	133068	SP1	lat	pokraj što ona zaspala vo dlabok son, site
129933	133068	SP1	cyr	покрај што она заспала во длабок сон, сите
133337	137657	SP1	lat	graǵani vo kralstvoto, zaedno so kralot i kralicata, site zaspale vo dlabok son
133337	137657	SP1	cyr	граѓани во кралството, заедно со кралот и кралицата, сите заспале во длабок сон
137724	141620	SP1	lat	taka Trnova Ružica spiela vo dolg stogodišen son
137724	141620	SP1	cyr	така Трнова Ружица спиела во долг стогодишен сон
141642	145945	SP1	lat	gore vo zamok, i celiot zamok po sto... po stepeno obrasnal
141642	145945	SP1	cyr	горе во замок, и целиот замок по сто... по степено обраснал
145950	150935	SP1	lat	so ru... ružini žbunovi, i zatoa princezata ja narekle Trnova Ružica
145950	150935	SP1	cyr	со ру... ружини жбунови, и затоа принцезата ја нарекле Трнова Ружица
151155	152034	SP1	lat	mnogu
151155	152034	SP1	cyr	многу
153953	155610	SP1	lat	mladi luǵe od kralstvoto
153953	155610	SP1	cyr	млади луѓе од кралството
155899	158931	SP1	lat	mladiči se obiduvale da dojdat do Trnova Ružica
155899	158931	SP1	cyr	младичи се обидувале да дојдат до Трнова Ружица
158992	160960	SP1	lat	da se probijat niz ž... žbunjata
158992	160960	SP1	cyr	да се пробијат низ ж... жбуњата
160967	164790	SP1	lat	žbunovite i da ja spasat i da ja probudat od stogodišniot son
160967	164790	SP1	cyr	жбуновите и да ја спасат и да ја пробудат од стогодишниот сон
164798	166603	SP1	lat	no meǵutoa toa mu uspealo
164798	166603	SP1	cyr	но меѓутоа тоа му успеало
166647	170150	SP1	lat	samo na eden... princ, kojšto došol od drugoto kralstvo
166647	170150	SP1	cyr	само на еден... принц, којшто дошол од другото кралство
170330	173662	SP1	lat	a, došol do zamokot kaj što spiela Trnova Ružica
170330	173662	SP1	cyr	а, дошол до замокот кај што спиела Трнова Ружица
173748	176391	SP1	lat	i naednaš site trnja košto bile
173748	176391	SP1	cyr	и наеднаш сите трња кошто биле
176445	179100	SP1	lat	i ruži se pretvorile vo meki cvetovi
176445	179100	SP1	cyr	и ружи се претвориле во меки цветови
179135	183230	SP1	lat	kojšto se otvarale pred nego i mu go pokažuvale patot do Trnova Ružica
179135	183230	SP1	cyr	којшто се отварале пред него и му го покажувале патот до Трнова Ружица
183253	187448	SP1	lat	i navistina, toa našol vo najgornata vo zamokot Trnova Ružica
183253	187448	SP1	cyr	и навистина, тоа нашол во најгорната во замокот Трнува Ружица
187472	188729	SP1	lat	ja baknal
187472	188729	SP1	cyr	ја бакнал
188746	191423	SP1	lat	i vednaš štom ja baknal, ona se probudila
188746	191423	SP1	cyr	и веднаш штом ја бакнал, она се пробудила
191465	197507	SP1	lat	zaedno so Trnova Ružica se probudile i kralot i kralicata i celoto carstvo od dolgiot stogodišen son
191465	197507	SP1	cyr	заедно со Трнува Ружица се пробудиле и кралот и кралицата и целото царство од долгиот стогодишен сон
197615	199581	SP1	lat	taka kletvata bila poništena
197615	199581	SP1	cyr	така клетвата била поништена
199617	201987	SP1	lat	Trnova Ružica se omažila za princot
199617	201987	SP1	cyr	Трнува Ружица се омажила за принцот
202006	205360	SP1	lat	i dolgo i sreḱno si živeele ponatamu vo kralstvoto
202006	205360	SP1	cyr	и долго и среќно си живееле понатаму во кралството
