start_ms	end_ms	sp	kind	text
123180	125175	SP1	lat	i dava da se, da se ogreit
123180	125175	SP1	cyr	и дава да се, да се огреит
125595	128690	SP1	lat	ajde, vika, sega ḱe spijaš ti ovdeka
125595	128690	SP1	cyr	ајде, вика, сега ќе спијаш ти овдека
129308	130657	SP1	lat	toplo ḱe ti bidit
129308	130657	SP1	cyr	топло ќе ти бидит
130802	134611	SP1	lat	utre, vika, ḱe te odnesam ja kaj, kaj tvojata kuḱa kaj majka ti
130802	134611	SP1	cyr	утре, вика, ќе те однесам ја кај, кај твојата куќа кај мајка ти
135580	138888	SP1	lat	i Maša spijala tuka so ba... so babata
135580	138888	SP1	cyr	и Маша спијала тука со ба... со бабата
139675	140750	SP1	lat	i sabajleto
139675	140750	SP1	cyr	и сабајлето
141190	142920	SP1	lat	ajde ja vatila za rače
141190	142920	SP1	cyr	ајде ја ватила за раче
143435	146480	SP1	lat	i sega i košničeto so pečurkite i odaa
143435	146480	SP1	cyr	и сега и кошничето со печурките и одаа
146540	148250	SP1	lat	i Maša
146540	148250	SP1	cyr	и Маша
148380	151159	SP1	lat	go našle, kaža seloto, babava znaela
148380	151159	SP1	cyr	го нашле, кажа селото, бабава знаела
151659	156573	SP1	lat	i koa odat kaj tatkoto i kaj majkata, mu ja odnesle Maša doma
151659	156573	SP1	cyr	и коа одат кај таткото и кај мајката, му ја однесле Маша дома
157013	158940	SP1	lat	kaj beše, vika, Maša?
157013	158940	SP1	cyr	кај беше, вика, Маша?
159060	162110	SP1	lat	i babata mu kažuvat, vika, se izgubila
159060	162110	SP1	cyr	и бабата му кажуват, вика, се изгубила
162230	165022	SP1	lat	ama Maša spijaše kaj mene vo kolibata
162230	165022	SP1	cyr	ама Маша спијаше кај мене во колибата
165333	168923	SP1	lat	ja živeam, vika, vo planinata, tamu i tamu imam koliba
165333	168923	SP1	cyr	ја живеам, вика, во планината, таму и таму имам колиба
169324	173110	SP1	lat	i taka koj ḱe se izgubi, vika, ḱe se navrati tuka
169324	173110	SP1	cyr	и така кој ќе се изгуби, вика, ќе се наврати тука
173260	177170	SP1	lat	i ḱe mu daam da jadit i se, ḱe prespijat i ḱe si pojdit
173260	177170	SP1	cyr	и ќе му даам да јадит и се, ќе преспијат и ќе си појдит
177924	182951	SP1	lat	i tie ottogaš stanale so babata mnogu bliski, i tatkoto i majkata
177924	182951	SP1	cyr	и тие оттогаш станале со бабата многу блиски, и таткото и мајката
183480	184760	SP1	lat	i Maša
183480	184760	SP1	cyr	и Маша
185120	187601	SP1	lat	ì nosela kolačinja
185120	187601	SP1	cyr	и носела колачиња
188158	191112	SP1	lat	ì nosela kolačinja stalno
188158	191112	SP1	cyr	и носела колачиња стално
191318	193770	SP1	lat	a čekaj, čekaj, sea ovaa dolga jet
191318	193770	SP1	cyr	а чекај, чекај, сеа оваа долга јет
194014	196760	SP1	lat	ì nosela kolačinja so košničkata
194014	196760	SP1	cyr	и носела колачиња со кошничката
196880	198315	SP1	lat	ama eden den
196880	198315	SP1	cyr	ама еден ден
199232	202192	SP1	lat	e s... e sretnuvat volkot
199232	202192	SP1	cyr	е с... е сретуват волкот
202250	204320	SP1	lat	ja sretnuva volkot sega
202250	204320	SP1	cyr	е сретнува волкот сега
204480	205660	SP1	lat	sega vika
204480	205660	SP1	cyr	сега вика
205980	206720	SP1	lat	ne!
205980	206720	SP1	cyr	не!
206856	209426	SP1	lat	volkot došol... došlo kaj babata
206856	209426	SP1	cyr	волкот дошол... дошло кај бабата
209480	210957	SP1	lat	a Maša ide kaj babata
209480	210957	SP1	cyr	а Маша иде кај бабата
211172	214416	SP1	lat	došol kaj babata i ja izel babata
211172	214416	SP1	cyr	дошол кај бабата и ја изел бабата
214924	216628	SP1	lat	ja izel babata
214924	216628	SP1	cyr	ја изел бабата
217140	220200	SP1	lat	ja izel babata i sega legnal se naprael
217140	220200	SP1	cyr	ја изел бабата и сега легнал се напраел
220720	222186	SP1	lat	toj deka e babata
220720	222186	SP1	cyr	тој дека е бабата
222573	226215	SP1	lat	i Maša vika, babo, vika, pa, ja, ja sum babata
222573	226215	SP1	cyr	и Маша вика, бабо, вика, па, ја, ја сум бабата
226610	228987	SP1	lat	ou ja ovo go vajḱam, da ne grešam?
226610	228987	SP1	cyr	оу ја ово го вајќам, да не грешам?
229090	230610	SP1	lat	ja... grešiv?
229090	230610	SP1	cyr	ја... грешив?
230567	231777	SP2	lat	ne go vajḱaj
230567	231777	SP2	cyr	не го вајќај
231950	233590	SP1	lat	epa grešiv, izvini
231950	233590	SP1	cyr	епа грешив, извини
233480	234757	SP2	lat	ne, nema problem
233480	234757	SP2	cyr	не, нема проблем
234520	234960	SP1	lat	i
234520	234960	SP1	cyr	и
235110	236883	SP1	lat	reče, ja sum babata
235110	236883	SP1	cyr	рече, ја сум бабата
237121	239770	SP1	lat	ama lovdžiite idele sekoj den
237121	239770	SP1	cyr	ама ловџиите иделе секој ден
240220	241968	SP1	lat	ete, eve ja opraviv
240220	241968	SP1	cyr	ете, еве ја оправив
241993	243340	SP1	lat	idele lovdžiite
241993	243340	SP1	cyr	иделе ловџиите
243390	245108	SP1	lat	da vidat babata dali e živa
243390	245108	SP1	cyr	да видат бабата дали е жива
245690	247480	SP1	lat	ko došle, babe
245690	247480	SP1	cyr	ко дошле, бабе
248800	250066	SP1	lat	babata
248800	250066	SP1	cyr	бабата
250153	251122	SP1	lat	ja nemat
250153	251122	SP1	cyr	ја немат
251673	252850	SP1	lat	ovie šo praat
251673	252850	SP1	cyr	овие шо праат
253139	254708	SP1	lat	go utepale volkot
253139	254708	SP1	cyr	го утепале волкот
254910	257860	SP1	lat	go otepale i go napolnile so
254910	257860	SP1	cyr	го отепале и го наполниле со
258190	260386	SP1	lat	k... go rašparale
258190	260386	SP1	cyr	к... го рашпарале
260750	263025	SP1	lat	go napolnile, babata ja izvaele
260750	263025	SP1	cyr	го наполниле, бабата ја изваеле
263170	265360	SP1	lat	babata živa, toj ja goltnal cela
263170	265360	SP1	cyr	бабата жива, тој ја голтнал цела
265500	266990	SP1	lat	babata ja izvadile
265500	266990	SP1	cyr	бабата ја извадиле
267100	269681	SP1	lat	a volkot go napolnile so, so kamenja
267100	269681	SP1	cyr	а волкот го наполниле со, со камења
269921	272850	SP1	lat	i go, go frlile vo najdlabokiot bunar
269921	272850	SP1	cyr	и го, го фрлиле во најдлабокиот бунар
273270	275840	SP1	lat	i ostanale da bidat prijateli
273270	275840	SP1	cyr	и останале да бидат пријатели
275920	277580	SP1	lat	lovdžiite, babata
275920	277580	SP1	cyr	ловџиите, бабата
277933	280203	SP1	lat	i Maša so roditelite
277933	280203	SP1	cyr	и Маша со родителите
280759	281727	SP1	lat	e taja
280759	281727	SP1	cyr	е таја
281520	282060	SP2	lat	e, da
281520	282060	SP2	cyr	е, да
