start_ms	end_ms	sp	kind	text
63210	65280	SP1	lat	narečnicive, ednata rekla
63210	65280	SP1	cyr	наречнициве, едната рекла
66030	69229	SP1	lat	nema, nema da go zemime, nema da go ubijame
66030	69229	SP1	cyr	нема, нема да го земиме, нема да го убијаме
69400	71100	SP1	lat	ma koa ḱe se ženit
69400	71100	SP1	cyr	ма коа ќе се женит
71180	72818	SP1	lat	ḱe narastit ergen
71180	72818	SP1	cyr	ќе нарастит ерген
72860	75407	SP1	lat	ama ḱe se udavi vo bunar
72860	75407	SP1	cyr	ама ќе се удави во бунар
76770	78180	SP1	lat	i sega
76770	78180	SP1	cyr	и сега
79030	82737	SP1	lat	imale isto i tie momok, i momokot slušnal
79030	82737	SP1	cyr	имале исто и тие момок, и момокот слушнал
83800	87170	SP1	lat	i momokov sega ne kažuvat i mu vika samo na ovie
83800	87170	SP1	cyr	и момоков сега не кажуват и му вика само на овие
87270	89789	SP1	lat	ḱe me kanite, vika, na svadba
87270	89789	SP1	cyr	ќе ме каните, вика, на свадба
89850	92310	SP1	lat	obavezno ḱe me kanite ko ḱe go zemite
89850	92310	SP1	cyr	обавезно ќе ме каните ко ќе го земите
92373	94057	SP1	lat	sakam da dojdam na svadba
92373	94057	SP1	cyr	сакам да дојдам на свадба
94673	96757	SP1	lat	dobro, ḱe te kanime
94673	96757	SP1	cyr	добро, ќе те каниме
97257	99119	SP1	lat	go pokanile na svadba
97257	99119	SP1	cyr	го поканиле на свадба
99631	103225	SP1	lat	i ajde sega, vika, da odime po... po nevesta
99631	103225	SP1	cyr	и ајде сега, вика, да одиме по... по невеста
103668	105628	SP1	lat	ne, reče, vie odete
103668	105628	SP1	cyr	не, рече, вие одете
105931	107859	SP1	lat	ja, reče, ḱe ostanam doma
105931	107859	SP1	cyr	ја, рече, ќе останам дома
108389	111110	SP1	lat	mora da ima, da ima nekoj doma vo kuḱava
108389	111110	SP1	cyr	мора да има, да има некој дома во куќава
111410	114626	SP1	lat	se sobrale svatoi, so tapani, so svirki
111410	114626	SP1	cyr	се собрале сватои, со тапани, со свирки
114815	119589	SP1	lat	spregnale so dvata konja, kolite, mu klale dzvonci na kolite
114815	119589	SP1	cyr	спрегнале со двата коња, колите, му клале ѕвонци на колите
119610	121526	SP1	lat	togaš bilo mnogu interesno
119610	121526	SP1	cyr	тогаш било многу интересно
121594	123442	SP1	lat	na konjite dzvonci
121594	123442	SP1	cyr	на коњите ѕвонци
123526	126906	SP1	lat	i nevestata košo sedit, kolata e namestena
123526	126906	SP1	cyr	и невестата кошо седит, колата е наместена
127578	132565	SP1	lat	ah, so jambolija, ubava, nevestata i zetot sedat nazad
127578	132565	SP1	cyr	ах, со јамболија, убава, невестата и зетот седат назад
132794	134118	SP1	lat	zolvata
132794	134118	SP1	cyr	золвата
134173	136880	SP1	lat	na zetot sestrata, sedi pred nego
134173	136880	SP1	cyr	на зетот сестрата, седи пред него
137521	138405	SP1	lat	i
137521	138405	SP1	cyr	и
139147	144549	SP1	lat	i deverot ì go drži venecot na nevestata, venec pleten od bršlen
139147	144549	SP1	cyr	и деверот и го држи венецот на невестата, венец плетен од бршлен
144573	146421	SP1	lat	zelen venec pleten
144573	146421	SP1	cyr	зелен венец плетен
146847	148624	SP1	lat	od živo i bosilek
146847	148624	SP1	cyr	од живо и босилек
148773	150567	SP1	lat	so bosilek napraen
148773	150567	SP1	cyr	со босилек напраен
150668	153531	SP1	lat	so, so crven konec pleten i parina
150668	153531	SP1	cyr	со, со црвен конец плетен и парина
153600	155617	SP1	lat	srebreni pari na nego
153600	155617	SP1	cyr	сребрени пари на него
155642	158061	SP1	lat	i go stavat venecot na, na glava
155642	158061	SP1	cyr	и го стават венецот на, на глава
158115	160295	SP1	lat	i nevestata e prevezena
158115	160295	SP1	cyr	и невестата е превезена
160768	161582	SP1	lat	napred
160768	161582	SP1	cyr	напред
161705	162231	SP1	lat	da
161705	162231	SP1	cyr	да
162773	166370	SP1	lat	i ko ḱe ja, ko ḱe ja donesat nevestata vo dvorot
162773	166370	SP1	cyr	и ко ќе ја, ко ќе ја донесат невестата во дворот
166631	169749	SP1	lat	e togaš na nevestata i na momčeto
166631	169749	SP1	cyr	е тогаш на невестата и на момчето
169884	171251	SP1	lat	ima pogača
169884	171251	SP1	cyr	има погача
171473	173973	SP1	lat	svekoro ḱe slezi prvo, nevestata
171473	173973	SP1	cyr	свекоро ќе слези прво, невестата
174015	176271	SP1	lat	i momčeto, stoat vo kola
174015	176271	SP1	cyr	и момчето, стоат во кола
176631	178047	SP1	lat	i svekorot
176631	178047	SP1	cyr	и свекорот
178889	181002	SP1	lat	sea vaka, toa se pokažuva
178889	181002	SP1	cyr	сеа вака, тоа се покажува
181031	185378	SP1	lat	ḱe mu stavi pogačata vaka pred niv i tie dvajcata ḱe se poklonat
181031	185378	SP1	cyr	ќе му стави погачата вака пред нив и тие двајцата ќе се поклонат
185473	186455	SP1	lat	tri pati
185473	186455	SP1	cyr	три пати
186773	189213	SP1	lat	se, se poklonuvat, ovaa interesna e
186773	189213	SP1	cyr	се, се поклонуват, оваа интересна е
189373	191702	SP1	lat	ḱe se poklonat tri pati na pogačata
189373	191702	SP1	cyr	ќе се поклонат три пати на погачата
191878	193131	SP1	lat	i vaka so racete
191878	193131	SP1	cyr	и вака со рацете
193378	194501	SP1	lat	e posle
193378	194501	SP1	cyr	е после
194631	196305	SP1	lat	posle toa, nevestata
194631	196305	SP1	cyr	после тоа, невестата
196689	198163	SP1	lat	ḱe s... ḱe slezit
196689	198163	SP1	cyr	ќе с... ќе слезит
198694	200548	SP1	lat	ḱe slezi od kolata
198694	200548	SP1	cyr	ќе слези од колата
200915	202249	SP1	lat	ḱe ja odvedat
200915	202249	SP1	cyr	ќе ја одведат
202278	203573	SP1	lat	i momčeto
202278	203573	SP1	cyr	и момчето
203594	205546	SP1	lat	ḱe zastana pred konjite
203594	205546	SP1	cyr	ќе застана пред коњите
205868	209284	SP1	lat	ḱe, ḱe se poklona zatoa šo konjite gi donesle
205868	209284	SP1	cyr	ќе, ќе се поклона затоа шо коњите ги донесле
209636	211852	SP1	lat	to je, to je, to je čest, blagodaram
209636	211852	SP1	cyr	то је, то је, то је чест, благодарам
211873	212767	SP1	lat	na primer
211873	212767	SP1	cyr	на пример
213315	214738	SP1	lat	i sega
213315	214738	SP1	cyr	и сега
214789	216585	SP1	lat	završile toa se
214789	216585	SP1	cyr	завршиле тоа се
216742	218851	SP1	lat	nevestata ì go digaat prevezot
216742	218851	SP1	cyr	невестата и го дигаат превезот
219336	221436	SP1	lat	svekorot, ali... ili kumot
219336	221436	SP1	cyr	свекорот, али... или кумот
221536	224152	SP1	lat	i ḱe ì go digna, da možit da, da gledat
221536	224152	SP1	cyr	и ќе и го дигна, да можит да, да гледат
225884	226757	SP1	lat	i
225884	226757	SP1	cyr	и
227357	228450	SP1	lat	ah
227357	228450	SP1	cyr	ах
228536	233029	SP1	lat	sega ova, sea ova, ova ti go, ti go dodavam, to običajot kako e
228536	233029	SP1	cyr	сега ова, сеа ова, ова ти го, ти го додавам, то обичајот како е
233142	236895	SP1	lat	nevestata sea ko ḱe slezi, svekrvata ja prečekuva so leb
233142	236895	SP1	cyr	невестата сеа ко ќе слези, свекрвата ја пречекува со леб
237436	238761	SP1	lat	so pogačata
237436	238761	SP1	cyr	со погачата
239100	241721	SP1	lat	i ì dava vo eden fildžan klava med
239100	241721	SP1	cyr	и и дава во еден филџан клава мед
242063	246063	SP1	lat	i nevestata na ko ḱe vlezit pred vrata koa ḱe zastani
242063	246063	SP1	cyr	и невестата на ко ќе влезит пред врата коа ќе застани
246236	247883	SP1	lat	mačkat na vratata
246236	247883	SP1	cyr	мачкат на вратата
247931	249020	SP1	lat	pravi krst
247931	249020	SP1	cyr	прави крст
249452	250892	SP1	lat	pravi krst dolu
249452	250892	SP1	cyr	прави крст долу
251115	252631	SP1	lat	i od stranite pravit
251115	252631	SP1	cyr	и од страните правит
252657	253673	SP1	lat	so, so med
252657	253673	SP1	cyr	со, со мед
253831	256694	SP1	lat	da, da, da bida blagi
253831	256694	SP1	cyr	да, да, да бида благи
256894	258386	SP1	lat	da bida veseli
256894	258386	SP1	cyr	да бида весели
258984	259878	SP1	lat	ama
258984	259878	SP1	cyr	ама
259894	263704	SP1	lat	svekrvava, svekrvava ja nosit nevestata kaj vratata
259894	263704	SP1	cyr	свекрвава, свекрвава ја носит невестата кај вратата
264057	266755	SP1	lat	a zetov trčat nakaj, nakaj bunarot
264057	266755	SP1	cyr	а зетов трчат накај, накај бунарот
267326	270648	SP1	lat	otrča nakaj bunarot, bunarot zakovan
267326	270648	SP1	cyr	отрча накај бунарот, бунарот закован
271805	274158	SP1	lat	nemožit da, da, da vlezit
271805	274158	SP1	cyr	неможит да, да, да влезит
275084	278015	SP1	lat	ko se, se izmočale konjite, izmoreni
275084	278015	SP1	cyr	ко се, се измочале коњите, изморени
278031	282131	SP1	lat	odele, patuvale po selski patišta so koli i so pajtoni
278031	282131	SP1	cyr	оделе, патувале по селски патишта со коли и со пајтони
282294	283936	SP1	lat	i se izmočal konjot
282294	283936	SP1	cyr	и се измочал коњот
283984	286154	SP1	lat	konjo ko ḱe se izmoča, močat mnogu
283984	286154	SP1	cyr	коњо ко ќе се измоча, мочат многу
286431	288278	SP1	lat	i ovoj odenje, fap!
286431	288278	SP1	cyr	и овој одење, фап!
288315	290047	SP1	lat	legnal vo močta
288315	290047	SP1	cyr	легнал во мочта
290073	291368	SP1	lat	i zetot umrel
290073	291368	SP1	cyr	и зетот умрел
291784	293021	SP1	lat	i taka
291784	293021	SP1	cyr	и така
293215	296623	SP1	lat	se rasturila svadbata, ostanala nevestata vo kuḱata
293215	296623	SP1	cyr	се растурила свадбата, останала невестата во куќата
297117	298822	SP1	lat	bez momče
297117	298822	SP1	cyr	без момче
299484	301248	SP1	lat	airlija svadbata
299484	301248	SP1	cyr	аирлија свадбата
