start_ms	end_ms	sp	kind	text
99121	100616	SP1	lat	ne, ḱe idam i ja so tebe!
99121	100616	SP1	cyr	не, ќе идам и ја со тебе!
101030	103295	SP1	lat	ajde odaa pak, odaat, odaat
101030	103295	SP1	cyr	ајде одаа пак, одаат, одаат
103880	107222	SP1	lat	prasevo pa ripnalo, zajačeto ripanje, i toa v dupka
103880	107222	SP1	cyr	прасево па рипнало, зајачето рипање, и тоа в дупка
108068	111555	SP1	lat	i toa! ajde sega so volkot dvajcata dolu se
108068	111555	SP1	cyr	и тоа! ајде сега со волкот двајцата долу се
111740	115500	SP1	lat	sega, sega ḱutat, nema, gladni se, nema šo da praat
111740	115500	SP1	cyr	сега, сега ќутат, нема, гладни се, нема шо да праат
116104	121090	SP1	lat	otišlo prasevo pa si se najalo, pa si se vraḱa, sekoj den istoto taka si go praelo
116104	121090	SP1	cyr	отишло прасево па си се најало, па си се враќа, секој ден истото така си го праело
121890	124660	SP1	lat	i si došlo pak i drugiov den
121890	124660	SP1	cyr	и си дошло пак и другиов ден
124770	127006	SP1	lat	go sretnuva Kuma Lisa
124770	127006	SP1	cyr	го сретнува Кума Лиса
128280	130379	SP1	lat	Kuma Lisa, ajde
128280	130379	SP1	cyr	Кума Лиса, ајде
131051	135306	SP1	lat	ajde prase, reče, kaj ḱe odiš? odam vo šumata da, da jadam želadi
131051	135306	SP1	cyr	ајде прасе, рече, кај ќе одиш? одам во шумата да, да јадам желади
135810	138110	SP1	lat	aj i ja ḱe idam so tebe, ḱe ti praam društvo
135810	138110	SP1	cyr	ај и ја ќе идам со тебе, ќе ти праам друштво
138847	140141	SP1	lat	abe idi, reče
138847	140141	SP1	cyr	абе иди, рече
140632	146170	SP1	lat	ama... ima tamu edna dupka, nemožiš da ja preripaš, ja sekoj den ja preripuvam i
140632	146170	SP1	cyr	ама... има таму една дупка, неможиш да ја прерипаш, ја секој ден ја прерипувам и
146250	148206	SP1	lat	i ḱe se najadam, ḱe se vratam
146250	148206	SP1	cyr	и ќе се најадам, ќе се вратам
148470	150764	SP1	lat	ḱe padniš, ne! nema da padnam!
148470	150764	SP1	cyr	ќе падниш, не! нема да паднам!
150850	151640	SP1	lat	dobro
150850	151640	SP1	cyr	добро
151760	152820	SP1	lat	ajde odele
151760	152820	SP1	cyr	ајде оделе
152880	155416	SP1	lat	ajde prvo prasevo si preripalo pak
152880	155416	SP1	cyr	ајде прво прасево си прерипало пак
155540	156955	SP1	lat	ajde Kuma Lisa
155540	156955	SP1	cyr	ајде Кума Лиса
157030	158447	SP1	lat	ripanje, i taa v dupka
157030	158447	SP1	cyr	рипање, и таа в дупка
159489	161476	SP1	lat	site trojca so dupkata
159489	161476	SP1	cyr	сите тројца со дупката
161877	163640	SP1	lat	otišlo prasevo pak
161877	163640	SP1	cyr	отишло прасево пак
163910	165459	SP1	lat	si se najalo želadi
163910	165459	SP1	cyr	си се најало желади
165807	166990	SP1	lat	pa se vraḱat
165807	166990	SP1	cyr	па се враќат
167669	170610	SP1	lat	emi sega šo ḱe, šo ḱe prajme? ništo sega
167669	170610	SP1	cyr	еми сега шо ќе, шо ќе прајме? ништо сега
170630	172013	SP1	lat	plašat, vijaat
170630	172013	SP1	cyr	плашат, вијаат
172053	173822	SP1	lat	volko vije, lisicata
172053	173822	SP1	cyr	волко вије, лисицата
174132	175274	SP1	lat	zajačeto
174132	175274	SP1	cyr	зајачето
175320	177392	SP1	lat	nema, pominale dva dena, tri
175320	177392	SP1	cyr	нема, поминале два дена, три
177485	179070	SP1	lat	veḱe nema šo... šo da jadat
177485	179070	SP1	cyr	веќе нема шо... шо да јадат
179720	181552	SP1	lat	šo praat sega, rekle, sea
179720	181552	SP1	cyr	шо праат сега, рекле, сеа
181630	183225	SP1	lat	ḱe se jadime, gotovo
181630	183225	SP1	cyr	ќе се јадиме, готово
183892	186067	SP1	lat	zemale prvo go izele zajačeto
183892	186067	SP1	cyr	земале прво го изеле зајачето
187430	189337	SP1	lat	go izele zajačeto, bilo pomalo
187430	189337	SP1	cyr	го изеле зајачето, било помало
190221	192968	SP1	lat	e sega, ami sega šo ḱe praat?
190221	192968	SP1	cyr	е сега, ами сега шо ќе праат?
193519	197696	SP1	lat	ajde pominal pa eden den, dve, sea mu se jadi pak, nema šo da praat
193519	197696	SP1	cyr	ајде поминал па еден ден, две, сеа му се јади пак, нема шо да праат
198650	201179	SP1	lat	ama pusta itra, itra Lisa
198650	201179	SP1	cyr	ама пуста итра, итра Лиса
201520	203157	SP1	lat	pominal nekoj čovek
201520	203157	SP1	cyr	поминал некој човек
203810	204530	SP1	lat	pominal
203810	204530	SP1	cyr	поминал
205150	208968	SP1	lat	i mu vika dzirni (?), ko vo dupkata dzirnal, šo prajte tuka?
205150	208968	SP1	cyr	и му вика ѕирни (?), ко во дупката ѕирнал, шо прајте тука?
209460	212863	SP1	lat	xxx vika padnavme, nemožime da, da izlezime
209460	212863	SP1	cyr	xxx вика паднавме, неможиме да, да излезиме
213580	216264	SP1	lat	i mu vika Lisa na čovekot, aj, vika, ti
213580	216264	SP1	cyr	и му вика Лиса на човекот, ај, вика, ти
216450	220769	SP1	lat	pušti ni edna granka, skrši, pušti ni edna granka vo, vo dupkata.
216450	220769	SP1	cyr	пушти ни една гранка, скрши, пушти ни една гранка во, во дупката.
222520	224720	SP1	lat	i ako možime ḱe izlezime
222520	224720	SP1	cyr	и ако можиме ќе излезиме
224760	227345	SP1	lat	ajde mu puštil edna granka, skršil golema
224760	227345	SP1	cyr	ајде му пуштил една гранка, скршил голема
227500	228827	SP1	lat	se pofatila
227500	228827	SP1	cyr	се пофатила
229225	230470	SP1	lat	ovoj... volkot
229225	230470	SP1	cyr	овој... волкот
230720	233980	SP1	lat	nemožit, kaj moži volkot so gra... da se iz... xxx grankata?
230720	233980	SP1	cyr	неможит, кај можи волкот со гра... да се из... xxx гранката?
234520	235995	SP1	lat	ovaa itra lisica!
234520	235995	SP1	cyr	оваа итра лисица!
236030	238044	SP1	lat	po grankata, fap, fap!
236030	238044	SP1	cyr	по гранката, фап, фап!
238400	240395	SP1	lat	Kuma Lisa izlegla
238400	240395	SP1	cyr	Кума Лиса излегла
240920	242278	SP1	lat	volkot ostanal
240920	242278	SP1	cyr	волкот останал
242870	244853	SP1	lat	ostanal volko vo dupkata
242870	244853	SP1	cyr	останал волко во дупката
245340	247051	SP1	lat	i taka volko umrel
245340	247051	SP1	cyr	и така волко умрел
247100	249883	SP1	lat	praseto si odzelo pak sekoj den na želadi
247100	249883	SP1	cyr	прасето си одзело пак секој ден на желади
250700	251800	SP1	lat	i tolku jet
250700	251800	SP1	cyr	и толку јет
251830	256928	SP1	lat	šo reče... čiča e... priča, kako beše? taa gotova e priča. čiča miča gotova e priča
251830	256928	SP1	cyr	шо рече... чича е... прича, како беше? таа готова е прича чича мича готова е прича
