start_ms	end_ms	sp	kind	text
62998	65162	SP1	cyr	одат таму кај овчарчето
66151	68493	SP1	lat	a ovčarčeto si sedi i
66151	68493	SP1	cyr	а овчарчето си седи и
68852	70484	SP1	lat	si sviri na kavalčeto
68852	70484	SP1	cyr	си свири на кавалчето
71597	72888	SP1	lat	i go prašuvaat
71597	72888	SP1	cyr	и го прашуваат
73252	74757	SP1	lat	abe kaj e volkov?
73252	74757	SP1	cyr	абе кај е волков?
75756	77125	SP1	lat	abe nema volk!
75756	77125	SP1	cyr	абе нема волк!
77331	79729	SP1	lat	taka jas sea sakav da se pošeguvam
77331	79729	SP1	cyr	така јас сеа сакав да се пошегувам
79878	80536	SP1	lat	so vas
79878	80536	SP1	cyr	со вас
82149	84895	SP1	lat	ednaš taka napraelo ovčarčeto
82149	84895	SP1	cyr	еднаш така напраело овчарчето
85173	86339	SP1	lat	dva pati
85173	86339	SP1	cyr	два пати
88115	89456	SP1	lat	tretiot pat
88115	89456	SP1	cyr	третиот пат
90003	91814	SP1	lat	vika, vika, vika
90003	91814	SP1	cyr	вика, вика, вика
92674	94746	SP1	lat	pak došle, i tretiot pat
92674	94746	SP1	cyr	пак дошле, и третиот пат
95907	96549	SP1	lat	i
95907	96549	SP1	cyr	и
97359	99262	SP1	lat	kade e volkot, ovčarče?
97359	99262	SP1	cyr	каде е волкот, овчарче?
99705	100944	SP1	lat	nemat volk
99705	100944	SP1	cyr	немат волк
101186	102805	SP1	lat	kako be, nemat volk?
101186	102805	SP1	cyr	како бе, немат волк?
103474	106416	SP1	lat	i se sobrale dolu selanite i se dogovorile
103474	106416	SP1	cyr	и се собрале долу селаните и се договориле
106586	108780	SP1	lat	a, ništo, ova ovčarčevo
106586	108780	SP1	cyr	а, ништо, ова овчарчево
108839	110455	SP1	lat	so nas igrat majtap
108839	110455	SP1	cyr	со нас играт мајтап
111135	113198	SP1	lat	tuku poeḱe da ne se mačime
111135	113198	SP1	cyr	туку поеќе да не се мачиме
113237	115447	SP1	lat	da trčame da go spasuvame
113237	115447	SP1	cyr	да трчаме да го спасуваме
115844	117676	SP1	lat	oti golem lažgo bil
115844	117676	SP1	cyr	оти голем лажго бил
119212	120812	SP1	lat	po nekoj mesec
119212	120812	SP1	cyr	по некој месец
121630	124705	SP1	lat	ovčarčeto si sedelo, si gi paselo ovcite
121630	124705	SP1	cyr	овчарчето си седело, си ги пасело овците
125212	127882	SP1	lat	i koga vistina se pojavil volk
125212	127882	SP1	cyr	и кога вистина се појавил волк
130090	133486	SP1	lat	volkot počnal edna po edna ovcite da mu gi
130090	133486	SP1	cyr	волкот почнал една по една овците да му ги
133732	134616	SP1	lat	jade
133732	134616	SP1	cyr	јаде
135657	137284	SP1	lat	a toa počnalo da vika
135657	137284	SP1	cyr	а тоа почнало да вика
137526	138459	SP1	lat	pomoš!
137526	138459	SP1	cyr	помош!
138850	139668	SP1	lat	volk!
138850	139668	SP1	cyr	волк!
139702	141626	SP1	lat	pomagajte, selani!
139702	141626	SP1	cyr	помагајте, селани!
142362	144413	SP1	lat	selanite go slušnale
142362	144413	SP1	cyr	селаните го слушнале
144748	145534	SP1	lat	arno ama
144748	145534	SP1	cyr	арно ама
145803	147886	SP1	lat	rekle, e, ovoj lažgo
145803	147886	SP1	cyr	рекле, е, овој лажго
148335	151077	SP1	lat	koj znae pak što si igrat majtap so nas?
148335	151077	SP1	cyr	кој знае пак што си играт мајтап со нас?
151773	152539	SP1	lat	nema da odime
151773	152539	SP1	cyr	нема да одиме
153560	157893	SP1	lat	toj prodolži uporno da vika, vikal, pomoš!
153560	157893	SP1	cyr	тој продолжи упорно да вика, викал, помош!
157947	161600	SP1	lat	selani, pomagajte, ama vistina imat volk!
157947	161600	SP1	cyr	селани, помагајте, ама вистина имат волк!
161818	163889	SP1	lat	mi gi izede site ovci!
161818	163889	SP1	cyr	ми ги изеде сите овци!
164613	166753	SP1	lat	selanite si se nasmeale
164613	166753	SP1	cyr	селаните си се насмеале
166812	167540	SP1	lat	si rekle
166812	167540	SP1	cyr	си рекле
167653	170088	SP1	lat	mnogu mu e dosadno na ovčarčevo
167653	170088	SP1	cyr	многу му е досадно на овчарчево
170839	173514	SP1	lat	što rešilo samo majtap so nas da si igrat
170839	173514	SP1	cyr	што решило само мајтап со нас да си играт
173755	176912	SP1	lat	i nikoj ne pošol da mu pomogne na ovčarčeto
173755	176912	SP1	cyr	и никој не пошол да му помогне на овчарчето
177158	179363	SP1	lat	volkot mu gi izel ovcite
177158	179363	SP1	cyr	волкот му ги изел овците
180346	181287	SP1	lat	i togaš
180346	181287	SP1	cyr	и тогаш
181432	183654	SP1	lat	došol v selo i se požalil
181432	183654	SP1	cyr	дошол в село и се пожалил
184126	185386	SP1	lat	abe, selani
184126	185386	SP1	cyr	абе, селани
185744	187645	SP1	lat	abe, stvarno ima volk
185744	187645	SP1	cyr	абе, стварно има волк
187958	189827	SP1	lat	mi gi izede site ovci
187958	189827	SP1	cyr	ми ги изеде сите овци
190268	192647	SP1	lat	oti ne dojdovte da mi pomognete?
190268	192647	SP1	cyr	оти не дојдовте да ми помогнете?
193443	194485	SP1	lat	i tie mu rekle
193443	194485	SP1	cyr	и тие му рекле
194622	195762	SP1	lat	ee, ovčarče
194622	195762	SP1	cyr	ее, овчарче
195927	199015	SP1	lat	da ne lažeše prethodnite pati koga ni vikaše
195927	199015	SP1	cyr	да не лажеше претходните пати кога ни викаше
199256	201968	SP1	lat	sega ḱe ti dojdevme site da ti pomogneme
199256	201968	SP1	cyr	сега ќе ти дојдевме сите да ти помогнеме
202662	203379	SP1	lat	vaka
202662	203379	SP1	cyr	вака
203849	205628	SP1	lat	nemožeme da ti veruvame
203849	205628	SP1	cyr	неможеме да ти веруваме
205997	206998	SP1	lat	na lažgoto
205997	206998	SP1	cyr	на лажгото
207328	209322	SP1	lat	i koga ja kažuva vistinata
207328	209322	SP1	cyr	и кога ја кажува вистината
209380	210984	SP1	lat	nikoj ne mu veruvat
209380	210984	SP1	cyr	никој не му веруват
