start_ms	end_ms	sp	kind	text
57620	59200	SP1	lat	i rekle vaka
57620	59200	SP1	cyr	и рекле вака
59290	61331	SP1	lat	koj ḱe dotrča prv do trevkata
59290	61331	SP1	cyr	кој ќе дотрча прв до тревката
61960	63990	SP1	lat	negova ḱe bidi trevkata
61960	63990	SP1	cyr	негова ќе биди тревката
64388	67870	SP1	lat	i reče ti odi tamu, ednio brav, ti drugi, na drugana strana
64388	67870	SP1	cyr	и рече ти оди таму, едио брав, ти други, на другана страна
67900	69470	SP1	lat	i tie eden vo sredina
67900	69470	SP1	cyr	и тие еден во средина
70100	71650	SP1	lat	kajšo bila trevata
70100	71650	SP1	cyr	кајшо била тревата
72520	73780	SP1	lat	reče ti
72520	73780	SP1	cyr	рече ти
74500	76160	SP1	lat	a, ne toj, volkot
74500	76160	SP1	cyr	а, не тој, волкот
76200	78548	SP1	lat	volkot gi fatil, sea, reče, ḱe ve jadam
76200	78548	SP1	cyr	волкот ги фатил, сеа, рече, ќе ве јадам
78810	83450	SP1	lat	bravite, abe ti pred da nè izediš, prvo podeli ni ja trevava
78810	83450	SP1	cyr	бравите, абе ти пред да нè изедиш, прво подели ни ја тревава
83524	84990	SP1	lat	posle jadi nè šo ḱe nè jadiš
83524	84990	SP1	cyr	после јади нè шо ќе нè јадиш
85120	88212	SP1	lat	e kako? zastani ti na trevata vo sredina
85120	88212	SP1	cyr	е како? застани ти на тревата во средина
88410	90550	SP1	lat	a nie ḱe odime ednio tamu a drugio tamu
88410	90550	SP1	cyr	а ние ќе одиме еднио таму а другио таму
90660	93842	SP1	lat	koj prv ḱe dotrča do tebe, negova ḱe bidi trevata
90660	93842	SP1	cyr	кој прв ќе дотрча до тебе, негова ќе биди тревата
94010	95890	SP1	lat	i bravite se oddelile
94010	95890	SP1	cyr	и бравите се одделиле
95950	97349	SP1	lat	taka ponastrana
95950	97349	SP1	cyr	така понастрана
97540	100969	SP1	lat	i, se zatrčale, volko, koa go udrile volko
97540	100969	SP1	cyr	и, се затрчале, волко, коа го удриле волко
101010	102670	SP2	lat	/laughs/ go izlažale!
101010	102670	SP2	cyr	/laughs/ го излажале!
101061	104030	SP1	lat	ples! go smotkale, go smačkale
101061	104030	SP1	cyr	плес! го смоткале, го смачкале
104050	106282	SP1	lat	e sea pak ko se spasil volko nekako
104050	106282	SP1	cyr	е сеа пак ко се спасил волко некако
106630	108780	SP1	lat	izlegol od tamu i
106630	108780	SP1	cyr	излегол од таму и
109109	110930	SP1	lat	zaminal vo šuma
109109	110930	SP1	cyr	заминал во шума
111241	113891	SP1	lat	zaminal vo šuma, se piknal vo nekoja kapina
111241	113891	SP1	cyr	заминал во шума, се пикнал во некоја капина
114840	117419	SP1	lat	vo kapinata, legnal vo kapinata da se odmori malce
114840	117419	SP1	cyr	во капината, легнал во капината да се одмори малце
118088	120025	SP1	lat	arno ama nekoj drvar
118088	120025	SP1	cyr	арно ама некој дрвар
120280	122576	SP1	lat	došol da si beri drva od kapinata
120280	122576	SP1	cyr	дошол да си бери дрва од капината
122840	124740	SP1	lat	videl nešto sivo
122840	124740	SP1	cyr	видел нешто сиво
125120	126670	SP1	lat	videl opaškata onade
125120	126670	SP1	cyr	видел опашката онаде
126832	129821	SP1	lat	e more ovoa e, reče, volkot e, sigurno e volkot!
126832	129821	SP1	cyr	е море овоа е, рече, волкот е, сигурно е волкот!
129910	132567	SP1	lat	go fatil, mu ja fatil opaškata
129910	132567	SP1	cyr	го фатил, му ја фатил опашката
132918	136079	SP1	lat	toj trga, volko, napred, ovoj trga nazad
132918	136079	SP1	cyr	тој трга, волко, напред, овој трга назад
136200	137632	SP1	lat	mu ja skinal opaškata
136200	137632	SP1	cyr	му ја скинал опашката
137890	140010	SP1	lat	mu ja skinal opaškata i volko izbegal
137890	140010	SP1	cyr	му ја скинал опашката и волко избегал
140409	142830	SP1	lat	izbegal ama gi sretna drugite volci
140409	142830	SP1	cyr	избегал ама ги сретна другите волци
143210	144374	SP1	lat	drugite volci
143210	144374	SP1	cyr	другите волци
144513	146217	SP1	lat	mu rekle, kuša, kuša!
144513	146217	SP1	cyr	му рекле, куша, куша!
146300	148266	SP1	lat	kuša! kuša znači bez opaška
146300	148266	SP1	cyr	куша! куша значи без опашка
148799	153337	SP1	lat	i dobro, reče, kuša, ama kuša znae edna mnogu ubava kruša
148799	153337	SP1	cyr	и добро, рече, куша, ама куша знае една многу убава круша
154109	156956	SP1	lat	i otide... koja e taa kruša? dojdete, reče, vamu
154109	156956	SP1	cyr	и отиде... која е таа круша? дојдете, рече, ваму
157050	159169	SP1	lat	poblisku do seloto
157050	159169	SP1	cyr	поблиску до селото
159490	160274	SP1	lat	tamu
159490	160274	SP1	cyr	таму
160520	162310	SP1	lat	i sega, do seloto, došle tamu
160520	162310	SP1	cyr	и сега, до селото, дошле таму
162680	164000	SP1	lat	se kačile
162680	164000	SP1	cyr	се качиле
164220	168375	SP1	lat	ovoj... volkot se kačil gore, jas, reče, če se kačam gore
164220	168375	SP1	cyr	овој... волкот се качил горе, јас, рече, че се качам горе
168450	169640	SP1	lat	jas če tresam
168450	169640	SP1	cyr	јас че тресам
169775	174087	SP1	lat	a vas site ḱe vi vrzam opaškite da ne gi jadite krušite
169775	174087	SP1	cyr	а вас сите ќе ви врзам опашките да не ги јадите крушите
172341	174281	SP2	lat	ko so orevite, da.
172341	174281	SP2	cyr	ко со оревите, да.
174609	178630	SP1	lat	i mu gi navrza site opaškite i ovoj trese i paǵaa kruški
174609	178630	SP1	cyr	и му ги наврза сите опашките и овој тресе и паѓаа крушки
178882	180050	SP1	lat	ovie čekaat
178882	180050	SP1	cyr	овие чекаат
180185	181825	SP1	lat	sea ovoj volkot itar
180185	181825	SP1	cyr	сеа овој волкот итар
182290	185560	SP1	lat	aaauuu, što dovaǵa, reče, od selovo!
182290	185560	SP1	cyr	аааууу, што доваѓа, рече, од селово!
185835	186950	SP1	lat	edno
185835	186950	SP1	cyr	едно
187600	190980	SP1	lat	luǵe! grupa luǵe! so puški! so vili!
187600	190980	SP1	cyr	луѓе! група луѓе! со пушки! со вили!
191130	194209	SP1	lat	so motiki, site, begajte, spasuvajte se kako znaite!
191130	194209	SP1	cyr	со мотики, сите, бегајте, спасувајте се како знаите!
194490	196432	SP1	lat	umejte. jas, vika, skokam!
194490	196432	SP1	cyr	умејте. јас, вика, скокам!
196645	200692	SP1	lat	i ovie trga eden, trga tamu, trgaj, site stanale kuši
196645	200692	SP1	cyr	и овие трга еден, трга таму, тргај, сите станале куши
201017	203731	SP1	lat	i pak počna, deka kuša, kuša!
201017	203731	SP1	cyr	и пак почна, дека куша, куша!
203899	209220	SP1	lat	kuša, ama, pogledajte se i vie! kuša vi pokaža kruša, a vie ostanavte kuši!
203899	209220	SP1	cyr	куша, ама, погледајте се и вие! куша ви покажа круша, а вие останавте куши!
209260	217721	SP1	lat	e čim je taka, ovie se nalutile, zemale, go isparčile volkot. i deneska ima eden volk pomalce od poiḱe, tri volci
209260	217721	SP1	cyr	е чим је така, овие се налутиле, земале, го испарчиле волкот. и денеска има еден волк помалце од поиќе, три волци
218021	219187	SP1	lat	ete ja prikaskata
218021	219187	SP1	cyr	ете ја прикаската
