start_ms	end_ms	sp	kind	text
225420	228915	SP1	lat	se mrdnala nešo doma eve vaka izlegla vlegla izlegla
225420	228915	SP1	cyr	се мрднала нешо дома еве вака излегла влегла излегла
229500	230550	SP1	lat	ì go zel ǵerdanot
229500	230550	SP1	cyr	и го зел ѓерданот
231280	233405	SP1	lat	i ǵerdano go kačil vo sedeloto gore
231280	233405	SP1	cyr	и ѓердано го качил во седелото горе
234480	236755	SP1	lat	košo mu je na kuḱata sedeloto
234480	236755	SP1	cyr	кошо му је на куќата седелото
237120	238946	SP1	lat	eve imame i nie sedalo vo selo
237120	238946	SP1	cyr	еве имаме и ние седало во село
239540	240160	SP1	lat	imame dve
239540	240160	SP1	cyr	имаме две
240940	242340	SP1	lat	i, babe, posle toa
240940	242340	SP1	cyr	и, бабе, после тоа
243420	245515	SP1	lat	ko se pravela svadbata more
243420	245515	SP1	cyr	ко се правела свадбата море
245940	249900	SP1	lat	tapani lupaat igraat onadat ovoj zastanal da gleda
245940	249900	SP1	cyr	тапани лупаат играат онадат овој застанал да гледа
250520	252865	SP1	lat	gledat od sedeloto sea mu e žal
250520	252865	SP1	cyr	гледат од седелото сеа му е жал
253240	253945	SP1	lat	nemoži sea
253240	253945	SP1	cyr	неможи сеа
254360	257635	SP1	lat	znai oti, oti sestra mu se mažit ama štrk je
254360	257635	SP1	cyr	знаи оти, оти сестра му се мажит ама штрк је
258500	260620	SP1	lat	i ništo aj i toa leto pominalo
258500	260620	SP1	cyr	и ништо ај и тоа лето поминало
261660	264380	SP1	lat	si otišle, kaj odaat štrkoive?
261660	264380	SP1	cyr	си отишле, кај одаат штркоиве?
265360	266510	SP1	lat	kaj si odaat na jug
265360	266510	SP1	cyr	Кај си одаат? На југ
265630	266040	SP2	lat	na jug?
265630	266040	SP2	cyr	на југ?
267860	269670	SP1	lat	i otišle pak tamu
267860	269670	SP1	cyr	и отишле пак таму
270280	272400	SP1	lat	otišle ajde pak se izbanjale
270280	272400	SP1	cyr	отишле ајде пак се избањале
272820	276205	SP1	lat	pa se napravil čovek tamu pa so luǵevo rabotel onadil sè
272820	276205	SP1	cyr	па се направил човек таму па со луѓево работел онадил сè
276780	278760	SP1	lat	e sea drugava prolet
276780	278760	SP1	cyr	е сеа другава пролет
279320	281295	SP1	lat	oni vo mart, četrnaisti mart idat.
279320	281295	SP1	cyr	они во март, четрнаисти март идат
282880	284447	SP1	lat	i sea mu dale vo crpka
282880	284447	SP1	cyr	и сеа му дале во црпка
285060	285445	SP1	lat	voda
285060	285445	SP1	cyr	вода
286200	288000	SP1	lat	mu napolnile vo crpka voda
286200	288000	SP1	cyr	му наполниле во црпка вода
289425	289792	SP1	lat	i
289425	289792	SP1	cyr	и
290700	291515	SP1	lat	so crpkata
290700	291515	SP1	cyr	со црпката
291720	293325	SP1	lat	si slegol vo livaǵeto
291720	293325	SP1	cyr	си слегол во ливаѓето
293980	295110	SP1	lat	se naturil, babe
293980	295110	SP1	cyr	се натурил, бабе
295973	297725	SP1	lat	i stanal čovek
295973	297725	SP1	cyr	и станал човек
298540	299989	SP1	lat	crpkata ne mu se skršila
298540	299989	SP1	cyr	црпката не му се скршила
300560	303550	SP1	lat	i stanal čovek, štrkoive pa si pošle na sedelo
300560	303550	SP1	cyr	и станал човек, штркоиве па си пошле на седело
304140	306050	SP1	lat	i Siljan idit de!
304140	306050	SP1	cyr	и, Силјан идит де!
306500	308625	SP1	lat	sega ne veruvaat, ama ne si ti!
306500	308625	SP1	cyr	сега не веруваат, ама не си ти!
309240	310620	SP1	lat	te nemaše tolku vreme!
309240	310620	SP1	cyr	те немаше толку време!
311040	312000	SP1	lat	abre ja sum
311040	312000	SP1	cyr	абре ја сум
312340	314501	SP1	lat	ja sum mu kažuvat ne i gotovo
312340	314501	SP1	cyr	ја сум му кажуват, не и готово
315220	316362	SP1	lat	ajde sega vikat
315220	316362	SP1	cyr	ајде сега викат
316608	318760	SP1	lat	reče ako ne veruvate ajde
316608	318760	SP1	cyr	рече ако не верувате ајде
319420	322715	SP1	lat	na ženata mu, kaj ti e, vika, tebe čorapot, vika, so iglite?
319420	322715	SP1	cyr	на жената му, кај ти е, вика, тебе чорапот, вика, со иглите?
323720	324735	SP1	lat	ko pleteše?
323720	324735	SP1	cyr	ко плетеше?
326600	329630	SP1	lat	aj kačete se vika gore na sedelono da vidite
326600	329630	SP1	cyr	ај качете се вика горе на седелоно да видите
330680	332135	SP1	lat	se kačila gore, babe
330680	332135	SP1	cyr	се качила горе, бабе
332800	333980	SP1	lat	go našle
332800	333980	SP1	cyr	го нашле
334740	335465	SP1	lat	čorapot
334740	335465	SP1	cyr	чорапот
336700	337755	SP1	lat	na sestra mu vika
336700	337755	SP1	cyr	на сестра му вика
338120	339320	SP1	lat	ǵerdančeto kaj ti je?
338120	339320	SP1	cyr	ѓерданчето кај ти је?
339490	340355	SP1	lat	šo go nižeše
339490	340355	SP1	cyr	шо го нижеше
341760	345330	SP1	lat	i ǵerdančeto na sedeloto gore znaiš on pod toa gi votkal
341760	345330	SP1	cyr	и ѓерданчето на седелото горе знаиш он под тоа ги воткал
346020	348695	SP1	lat	toj mnogu klava partali, trevi, edno drugo i toa
346020	348695	SP1	cyr	тој многу клава партали, треви, едно друго и тоа
349180	350030	SP1	lat	ne skapuvaat
349180	350030	SP1	cyr	не скапуваат
350480	351595	SP1	lat	i na tatkoto vikat
350480	351595	SP1	cyr	и на таткото викат
352060	355550	SP1	lat	koa me udri po noga, vika, ko mi go skrši kolenoto?
352060	355550	SP1	cyr	коа ме удри по нога вика ко ми го скрши коленото?
356320	357305	SP1	lat	ko idev po tebe
356320	357305	SP1	cyr	ко идев по тебе
357840	359370	SP1	lat	i togaš poveruvale
357840	359370	SP1	cyr	и тогаш поверувале
359920	362310	SP1	lat	Siljan Štrkot od Malo Konjari e
359920	362310	SP1	cyr	Силјан Штркот од Мало Коњари е
363297	363487	SP1	lat	ne
363297	363487	SP1	cyr	не
364120	365820	SP1	lat	od Golemo Konjari, grešiv
364120	365820	SP1	cyr	од Големо Коњари, грешив
366360	368530	SP1	lat	od Golemo Konjari Siljan Štrkot je
366360	368530	SP1	cyr	од Големо Коњари Силјан Штркот је
369540	370389	SP1	lat	prikaznata
369540	370389	SP1	cyr	приказната
